,Region,Category,Level,Place,Player,Time,Run Date,ID,Date
2163,NTSC,Reverse,Marine Fortress,,ShibbyWife,,,,2022-01-01
2164,NTSC,Reverse,Marine Fortress,,Sonata,,,,2022-01-01
2165,NTSC,Reverse,Marine Fortress,,Speedruntrainer,,,,2022-01-01
2166,NTSC,Reverse,Marine Fortress,,Superfish3000,,,,2022-01-01
2167,NTSC,Reverse,Marine Fortress,,Sysynct,,,,2022-01-01
2168,NTSC,Reverse,Marine Fortress,,Tetsuo,,,,2022-01-01
2169,NTSC,Reverse,Marine Fortress,,Trippyc,,,,2022-01-01
2170,NTSC,Reverse,Marine Fortress,,VR747_CHALON_Type_a8,,,,2022-01-01
2171,NTSC,Reverse,Marine Fortress,,VerociousVee,,,,2022-01-01
2172,NTSC,Reverse,Marine Fortress,,Yagiu,,,,2022-01-01
2173,NTSC,Reverse,Marine Fortress,,YoBGS,,,,2022-01-01
2174,NTSC,Reverse,Marine Fortress,,ZubyDoo77,,,,2022-01-01
2175,NTSC,Reverse,Marine Fortress,,_LOG_cAbiN,,,,2022-01-01
2176,NTSC,Reverse,Marine Fortress,,admiralsmit,,,,2022-01-01
2177,NTSC,Reverse,Marine Fortress,,analogism,,,,2022-01-01
2178,NTSC,Reverse,Marine Fortress,,anglakey,,,,2022-01-01
2179,NTSC,Reverse,Marine Fortress,,arata0503,,,,2022-01-01
2180,NTSC,Reverse,Marine Fortress,,backpain4,,,,2022-01-01
2181,NTSC,Reverse,Marine Fortress,,bendswithy,,,,2022-01-01
2182,NTSC,Reverse,Marine Fortress,,bobakanoosh55555,,,,2022-01-01
2183,NTSC,Reverse,Marine Fortress,,boynafe,,,,2022-01-01
2184,NTSC,Reverse,Marine Fortress,,d0ggr,,,,2022-01-01
2185,NTSC,Reverse,Marine Fortress,,dosufura,,,,2022-01-01
2186,NTSC,Reverse,Marine Fortress,,eToast,,,,2022-01-01
2187,NTSC,Reverse,Marine Fortress,,fed338,,,,2022-01-01
2188,NTSC,Reverse,Marine Fortress,,gplehner,,,,2022-01-01
2189,NTSC,Reverse,Marine Fortress,,grimya,,,,2022-01-01
2190,NTSC,Reverse,Marine Fortress,,hokorobi,,,,2022-01-01
2191,NTSC,Reverse,Marine Fortress,,hotelmario69,,,,2022-01-01
2192,NTSC,Reverse,Marine Fortress,,irukan,,,,2022-01-01
2193,NTSC,Reverse,Marine Fortress,,kazey77,,,,2022-01-01
2194,NTSC,Reverse,Marine Fortress,,kidnomor,,,,2022-01-01
2195,NTSC,Reverse,Marine Fortress,,kirch,,,,2022-01-01
2196,NTSC,Reverse,Marine Fortress,,misuken,,,,2022-01-01
2197,NTSC,Reverse,Marine Fortress,,mrpitchy,,,,2022-01-01
2198,NTSC,Reverse,Marine Fortress,,nealclay,,,,2022-01-01
2199,NTSC,Reverse,Marine Fortress,,piddythebat,,,,2022-01-01
2200,NTSC,Reverse,Marine Fortress,,quickpersonsIND,,,,2022-01-01
2201,NTSC,Reverse,Marine Fortress,,raybc123,,,,2022-01-01
2202,NTSC,Reverse,Marine Fortress,,starcrytas,,,,2022-01-01
2203,NTSC,Reverse,Marine Fortress,,th3ch0s3n0n3,,,,2022-01-01
2204,NTSC,Reverse,Marine Fortress,,timtamz91,,,,2022-01-01
2205,NTSC,Reverse,Marine Fortress,,touhu_dnb,,,,2022-01-01
2206,NTSC,Reverse,Marine Fortress,,usamiiin,,,,2022-01-01
2207,NTSC,Reverse,Port Blue,,AdomHaMez,,,,2022-01-01
2208,NTSC,Reverse,Port Blue,,Bert86,,,,2022-01-01
2209,NTSC,Reverse,Port Blue,,CD_84,,,,2022-01-01
2210,NTSC,Reverse,Port Blue,,Caseywho,,,,2022-01-01
2211,NTSC,Reverse,Port Blue,,Dangerless,,,,2022-01-01
2212,NTSC,Reverse,Port Blue,,DeeEddy,,,,2022-01-01
2213,NTSC,Reverse,Port Blue,,EliminatorJr,,,,2022-01-01
2214,NTSC,Reverse,Port Blue,,FPScanada,,,,2022-01-01
2215,NTSC,Reverse,Port Blue,,GetLow,,,,2022-01-01
2216,NTSC,Reverse,Port Blue,,GooglyEyes,,,,2022-01-01
2217,NTSC,Reverse,Port Blue,,Hayate1017,,,,2022-01-01
2218,NTSC,Reverse,Port Blue,,HeroProc,,,,2022-01-01
2219,NTSC,Reverse,Port Blue,,HighestLevelWizard,,,,2022-01-01
2220,NTSC,Reverse,Port Blue,,Illudude,,,,2022-01-01
2221,NTSC,Reverse,Port Blue,,Ipsum86,,,,2022-01-01
2222,NTSC,Reverse,Port Blue,,JJ,,,,2022-01-01
2223,NTSC,Reverse,Port Blue,,KingSolomon,,,,2022-01-01
2224,NTSC,Reverse,Port Blue,,Lucehboii,,,,2022-01-01
2225,NTSC,Reverse,Port Blue,,MDK1,,,,2022-01-01
2226,NTSC,Reverse,Port Blue,,MMW,,,,2022-01-01
2227,NTSC,Reverse,Port Blue,,Maple_Hood,,,,2022-01-01
2228,NTSC,Reverse,Port Blue,,MasterLemmon,,,,2022-01-01
2229,NTSC,Reverse,Port Blue,,MeridianPrime,,,,2022-01-01
2230,NTSC,Reverse,Port Blue,,MortimerNova,,,,2022-01-01
2231,NTSC,Reverse,Port Blue,,NickWarner,,,,2022-01-01
2232,NTSC,Reverse,Port Blue,,Nordicboa,,,,2022-01-01
2233,NTSC,Reverse,Port Blue,,Ohme,,,,2022-01-01
2234,NTSC,Reverse,Port Blue,,P-Nut91,,,,2022-01-01
2235,NTSC,Reverse,Port Blue,,PasiKienzi,,,,2022-01-01
2236,NTSC,Reverse,Port Blue,,Ploflo82,,,,2022-01-01
2237,NTSC,Reverse,Port Blue,,PokerFacowaty,,,,2022-01-01
2238,NTSC,Reverse,Port Blue,,PuggyWuggy,,,,2022-01-01
2239,NTSC,Reverse,Port Blue,,PvtCb,,,,2022-01-01
2240,NTSC,Reverse,Port Blue,,R-J-Clapham,,,,2022-01-01
2241,NTSC,Reverse,Port Blue,,RSR,,,,2022-01-01
2242,NTSC,Reverse,Port Blue,,RandyOzzY,,,,2022-01-01
2243,NTSC,Reverse,Port Blue,,Recurv2,,,,2022-01-01
2244,NTSC,Reverse,Port Blue,,RideThatSurf,,,,2022-01-01
2245,NTSC,Reverse,Port Blue,,RioPeace,,,,2022-01-01
2246,NTSC,Reverse,Port Blue,,RyanLockwood,,,,2022-01-01
2247,NTSC,Reverse,Port Blue,,RyanWarner,,,,2022-01-01
2248,NTSC,Reverse,Port Blue,,ShibbyWife,,,,2022-01-01
2249,NTSC,Reverse,Port Blue,,Sonata,,,,2022-01-01
2250,NTSC,Reverse,Port Blue,,Speedruntrainer,,,,2022-01-01
2251,NTSC,Reverse,Port Blue,,Superfish3000,,,,2022-01-01
2252,NTSC,Reverse,Port Blue,,Sysynct,,,,2022-01-01
2253,NTSC,Reverse,Port Blue,,Tetsuo,,,,2022-01-01
2254,NTSC,Reverse,Port Blue,,Trippyc,,,,2022-01-01
2255,NTSC,Reverse,Port Blue,,VR747_CHALON_Type_a8,,,,2022-01-01
2256,NTSC,Reverse,Port Blue,,VerociousVee,,,,2022-01-01
2257,NTSC,Reverse,Port Blue,,Yagiu,,,,2022-01-01
2258,NTSC,Reverse,Port Blue,,YoBGS,,,,2022-01-01
2259,NTSC,Reverse,Port Blue,,ZubyDoo77,,,,2022-01-01
2260,NTSC,Reverse,Port Blue,,_LOG_cAbiN,,,,2022-01-01
2261,NTSC,Reverse,Port Blue,,admiralsmit,,,,2022-01-01
2262,NTSC,Reverse,Port Blue,,analogism,,,,2022-01-01
2263,NTSC,Reverse,Port Blue,,anglakey,,,,2022-01-01
2264,NTSC,Reverse,Port Blue,,arata0503,,,,2022-01-01
2265,NTSC,Reverse,Port Blue,,backpain4,,,,2022-01-01
2266,NTSC,Reverse,Port Blue,,bendswithy,,,,2022-01-01
2267,NTSC,Reverse,Port Blue,,bobakanoosh55555,,,,2022-01-01
2268,NTSC,Reverse,Port Blue,,boynafe,,,,2022-01-01
2269,NTSC,Reverse,Port Blue,,d0ggr,,,,2022-01-01
2270,NTSC,Reverse,Port Blue,,dosufura,,,,2022-01-01
2271,NTSC,Reverse,Port Blue,,eToast,,,,2022-01-01
2272,NTSC,Reverse,Port Blue,,fed338,,,,2022-01-01
2273,NTSC,Reverse,Port Blue,,gplehner,,,,2022-01-01
2274,NTSC,Reverse,Port Blue,,grimya,,,,2022-01-01
2275,NTSC,Reverse,Port Blue,,hokorobi,,,,2022-01-01
2276,NTSC,Reverse,Port Blue,,hotelmario69,,,,2022-01-01
2277,NTSC,Reverse,Port Blue,,irukan,,,,2022-01-01
2278,NTSC,Reverse,Port Blue,,kazey77,,,,2022-01-01
2279,NTSC,Reverse,Port Blue,,kidnomor,,,,2022-01-01
2280,NTSC,Reverse,Port Blue,,kirch,,,,2022-01-01
2281,NTSC,Reverse,Port Blue,,misuken,,,,2022-01-01
2282,NTSC,Reverse,Port Blue,,mrpitchy,,,,2022-01-01
2283,NTSC,Reverse,Port Blue,,nealclay,,,,2022-01-01
2284,NTSC,Reverse,Port Blue,,piddythebat,,,,2022-01-01
2285,NTSC,Reverse,Port Blue,,quickpersonsIND,,,,2022-01-01
2286,NTSC,Reverse,Port Blue,,raybc123,,,,2022-01-01
2287,NTSC,Reverse,Port Blue,,starcrytas,,,,2022-01-01
2288,NTSC,Reverse,Port Blue,,th3ch0s3n0n3,,,,2022-01-01
2289,NTSC,Reverse,Port Blue,,timtamz91,,,,2022-01-01
2290,NTSC,Reverse,Port Blue,,touhu_dnb,,,,2022-01-01
2291,NTSC,Reverse,Port Blue,,usamiiin,,,,2022-01-01
2292,NTSC,Reverse,Twilight City,,AdomHaMez,,,,2022-01-01
2293,NTSC,Reverse,Twilight City,,Bert86,,,,2022-01-01
2294,NTSC,Reverse,Twilight City,,Bunta,,,,2022-01-01
2295,NTSC,Reverse,Twilight City,,CD_84,,,,2022-01-01
2296,NTSC,Reverse,Twilight City,,Caseywho,,,,2022-01-01
2297,NTSC,Reverse,Twilight City,,Dangerless,,,,2022-01-01
2298,NTSC,Reverse,Twilight City,,DeeEddy,,,,2022-01-01
2299,NTSC,Reverse,Twilight City,,EliminatorJr,,,,2022-01-01
2300,NTSC,Reverse,Twilight City,,FPScanada,,,,2022-01-01
2301,NTSC,Reverse,Twilight City,,GetLow,,,,2022-01-01
2302,NTSC,Reverse,Twilight City,,GooglyEyes,,,,2022-01-01
2303,NTSC,Reverse,Twilight City,,Hayate1017,,,,2022-01-01
2304,NTSC,Reverse,Twilight City,,HeroProc,,,,2022-01-01
2305,NTSC,Reverse,Twilight City,,HighestLevelWizard,,,,2022-01-01
2306,NTSC,Reverse,Twilight City,,Illudude,,,,2022-01-01
2307,NTSC,Reverse,Twilight City,,Ipsum86,,,,2022-01-01
2308,NTSC,Reverse,Twilight City,,JJ,,,,2022-01-01
2309,NTSC,Reverse,Twilight City,,KingSolomon,,,,2022-01-01
2310,NTSC,Reverse,Twilight City,,Lucehboii,,,,2022-01-01
2311,NTSC,Reverse,Twilight City,,MMW,,,,2022-01-01
2312,NTSC,Reverse,Twilight City,,Maple_Hood,,,,2022-01-01
2313,NTSC,Reverse,Twilight City,,MasterLemmon,,,,2022-01-01
2314,NTSC,Reverse,Twilight City,,MeridianPrime,,,,2022-01-01
2315,NTSC,Reverse,Twilight City,,MortimerNova,,,,2022-01-01
2316,NTSC,Reverse,Twilight City,,NickWarner,,,,2022-01-01
2317,NTSC,Reverse,Twilight City,,Nordicboa,,,,2022-01-01
2318,NTSC,Reverse,Twilight City,,Ohme,,,,2022-01-01
2319,NTSC,Reverse,Twilight City,,P-Nut91,,,,2022-01-01
2320,NTSC,Reverse,Twilight City,,PasiKienzi,,,,2022-01-01
2321,NTSC,Reverse,Twilight City,,Ploflo82,,,,2022-01-01
2322,NTSC,Reverse,Twilight City,,PokerFacowaty,,,,2022-01-01
2323,NTSC,Reverse,Twilight City,,PuggyWuggy,,,,2022-01-01
2324,NTSC,Reverse,Twilight City,,PvtCb,,,,2022-01-01
2325,NTSC,Reverse,Twilight City,,R-J-Clapham,,,,2022-01-01
2326,NTSC,Reverse,Twilight City,,RSR,,,,2022-01-01
2327,NTSC,Reverse,Twilight City,,RandyOzzY,,,,2022-01-01
2328,NTSC,Reverse,Twilight City,,Recurv2,,,,2022-01-01
2329,NTSC,Reverse,Twilight City,,RideThatSurf,,,,2022-01-01
2330,NTSC,Reverse,Twilight City,,RioPeace,,,,2022-01-01
2331,NTSC,Reverse,Twilight City,,RyanLockwood,,,,2022-01-01
2332,NTSC,Reverse,Twilight City,,ShibbyWife,,,,2022-01-01
2333,NTSC,Reverse,Twilight City,,Sonata,,,,2022-01-01
2334,NTSC,Reverse,Twilight City,,Speedruntrainer,,,,2022-01-01
2335,NTSC,Reverse,Twilight City,,Superfish3000,,,,2022-01-01
2336,NTSC,Reverse,Twilight City,,Sysynct,,,,2022-01-01
2337,NTSC,Reverse,Twilight City,,Tetsuo,,,,2022-01-01
2338,NTSC,Reverse,Twilight City,,Trippyc,,,,2022-01-01
2339,NTSC,Reverse,Twilight City,,VR747_CHALON_Type_a8,,,,2022-01-01
2340,NTSC,Reverse,Twilight City,,VerociousVee,,,,2022-01-01
2341,NTSC,Reverse,Twilight City,,Yagiu,,,,2022-01-01
2342,NTSC,Reverse,Twilight City,,YoBGS,,,,2022-01-01
2343,NTSC,Reverse,Twilight City,,ZubyDoo77,,,,2022-01-01
2344,NTSC,Reverse,Twilight City,,_LOG_cAbiN,,,,2022-01-01
2345,NTSC,Reverse,Twilight City,,admiralsmit,,,,2022-01-01
2346,NTSC,Reverse,Twilight City,,analogism,,,,2022-01-01
2347,NTSC,Reverse,Twilight City,,anglakey,,,,2022-01-01
2348,NTSC,Reverse,Twilight City,,arata0503,,,,2022-01-01
2349,NTSC,Reverse,Twilight City,,backpain4,,,,2022-01-01
2350,NTSC,Reverse,Twilight City,,bendswithy,,,,2022-01-01
2351,NTSC,Reverse,Twilight City,,bobakanoosh55555,,,,2022-01-01
2352,NTSC,Reverse,Twilight City,,boynafe,,,,2022-01-01
2353,NTSC,Reverse,Twilight City,,d0ggr,,,,2022-01-01
2354,NTSC,Reverse,Twilight City,,dosufura,,,,2022-01-01
2355,NTSC,Reverse,Twilight City,,eToast,,,,2022-01-01
2356,NTSC,Reverse,Twilight City,,fed338,,,,2022-01-01
2357,NTSC,Reverse,Twilight City,,gplehner,,,,2022-01-01
2358,NTSC,Reverse,Twilight City,,grimya,,,,2022-01-01
2359,NTSC,Reverse,Twilight City,,hokorobi,,,,2022-01-01
2360,NTSC,Reverse,Twilight City,,hotelmario69,,,,2022-01-01
2361,NTSC,Reverse,Twilight City,,irukan,,,,2022-01-01
2362,NTSC,Reverse,Twilight City,,kazey77,,,,2022-01-01
2363,NTSC,Reverse,Twilight City,,kidnomor,,,,2022-01-01
2364,NTSC,Reverse,Twilight City,,kirch,,,,2022-01-01
2365,NTSC,Reverse,Twilight City,,misuken,,,,2022-01-01
2366,NTSC,Reverse,Twilight City,,mrpitchy,,,,2022-01-01
2367,NTSC,Reverse,Twilight City,,nealclay,,,,2022-01-01
2368,NTSC,Reverse,Twilight City,,piddythebat,,,,2022-01-01
2369,NTSC,Reverse,Twilight City,,quickpersonsIND,,,,2022-01-01
2370,NTSC,Reverse,Twilight City,,raybc123,,,,2022-01-01
2371,NTSC,Reverse,Twilight City,,starcrytas,,,,2022-01-01
2372,NTSC,Reverse,Twilight City,,th3ch0s3n0n3,,,,2022-01-01
2373,NTSC,Reverse,Twilight City,,timtamz91,,,,2022-01-01
2374,NTSC,Reverse,Twilight City,,touhu_dnb,,,,2022-01-01
2375,NTSC,Reverse,Twilight City,,usamiiin,,,,2022-01-01
2376,NTSC,Reverse,Glacier Coast,,AdomHaMez,,,,2022-01-01
2377,NTSC,Reverse,Glacier Coast,,Bert86,,,,2022-01-01
2378,NTSC,Reverse,Glacier Coast,,Bunta,,,,2022-01-01
2379,NTSC,Reverse,Glacier Coast,,CD_84,,,,2022-01-01
2380,NTSC,Reverse,Glacier Coast,,Caseywho,,,,2022-01-01
2381,NTSC,Reverse,Glacier Coast,,Dangerless,,,,2022-01-01
2382,NTSC,Reverse,Glacier Coast,,DeeEddy,,,,2022-01-01
2383,NTSC,Reverse,Glacier Coast,,EliminatorJr,,,,2022-01-01
2384,NTSC,Reverse,Glacier Coast,,FPScanada,,,,2022-01-01
2385,NTSC,Reverse,Glacier Coast,,GetLow,,,,2022-01-01
2386,NTSC,Reverse,Glacier Coast,,GooglyEyes,,,,2022-01-01
2387,NTSC,Reverse,Glacier Coast,,Hayate1017,,,,2022-01-01
2388,NTSC,Reverse,Glacier Coast,,HeroProc,,,,2022-01-01
2389,NTSC,Reverse,Glacier Coast,,HighestLevelWizard,,,,2022-01-01
2390,NTSC,Reverse,Glacier Coast,,Illudude,,,,2022-01-01
2391,NTSC,Reverse,Glacier Coast,,Ipsum86,,,,2022-01-01
2392,NTSC,Reverse,Glacier Coast,,JJ,,,,2022-01-01
2393,NTSC,Reverse,Glacier Coast,,KingSolomon,,,,2022-01-01
2394,NTSC,Reverse,Glacier Coast,,Lucehboii,,,,2022-01-01
2395,NTSC,Reverse,Glacier Coast,,MDK1,,,,2022-01-01
2396,NTSC,Reverse,Glacier Coast,,MMW,,,,2022-01-01
2397,NTSC,Reverse,Glacier Coast,,Maple_Hood,,,,2022-01-01
2398,NTSC,Reverse,Glacier Coast,,MasterLemmon,,,,2022-01-01
2399,NTSC,Reverse,Glacier Coast,,MeridianPrime,,,,2022-01-01
2400,NTSC,Reverse,Glacier Coast,,MortimerNova,,,,2022-01-01
2401,NTSC,Reverse,Glacier Coast,,NickWarner,,,,2022-01-01
2402,NTSC,Reverse,Glacier Coast,,Nordicboa,,,,2022-01-01
2403,NTSC,Reverse,Glacier Coast,,Ohme,,,,2022-01-01
2404,NTSC,Reverse,Glacier Coast,,P-Nut91,,,,2022-01-01
2405,NTSC,Reverse,Glacier Coast,,PasiKienzi,,,,2022-01-01
2406,NTSC,Reverse,Glacier Coast,,Ploflo82,,,,2022-01-01
2407,NTSC,Reverse,Glacier Coast,,PokerFacowaty,,,,2022-01-01
2408,NTSC,Reverse,Glacier Coast,,PuggyWuggy,,,,2022-01-01
2409,NTSC,Reverse,Glacier Coast,,PvtCb,,,,2022-01-01
2410,NTSC,Reverse,Glacier Coast,,R-J-Clapham,,,,2022-01-01
2411,NTSC,Reverse,Glacier Coast,,RSR,,,,2022-01-01
2412,NTSC,Reverse,Glacier Coast,,RandyOzzY,,,,2022-01-01
2413,NTSC,Reverse,Glacier Coast,,Recurv2,,,,2022-01-01
2414,NTSC,Reverse,Glacier Coast,,RideThatSurf,,,,2022-01-01
2415,NTSC,Reverse,Glacier Coast,,RioPeace,,,,2022-01-01
2416,NTSC,Reverse,Glacier Coast,,RyanLockwood,,,,2022-01-01
2417,NTSC,Reverse,Glacier Coast,,ShibbyWife,,,,2022-01-01
2418,NTSC,Reverse,Glacier Coast,,Sonata,,,,2022-01-01
2419,NTSC,Reverse,Glacier Coast,,Speedruntrainer,,,,2022-01-01
2420,NTSC,Reverse,Glacier Coast,,Superfish3000,,,,2022-01-01
2421,NTSC,Reverse,Glacier Coast,,Sysynct,,,,2022-01-01
2422,NTSC,Reverse,Glacier Coast,,Tetsuo,,,,2022-01-01
2423,NTSC,Reverse,Glacier Coast,,Trippyc,,,,2022-01-01
2424,NTSC,Reverse,Glacier Coast,,VR747_CHALON_Type_a8,,,,2022-01-01
2425,NTSC,Reverse,Glacier Coast,,VerociousVee,,,,2022-01-01
2426,NTSC,Reverse,Glacier Coast,,Yagiu,,,,2022-01-01
2427,NTSC,Reverse,Glacier Coast,,YoBGS,,,,2022-01-01
2428,NTSC,Reverse,Glacier Coast,,_LOG_cAbiN,,,,2022-01-01
2429,NTSC,Reverse,Glacier Coast,,admiralsmit,,,,2022-01-01
2430,NTSC,Reverse,Glacier Coast,,analogism,,,,2022-01-01
2431,NTSC,Reverse,Glacier Coast,,anglakey,,,,2022-01-01
2432,NTSC,Reverse,Glacier Coast,,arata0503,,,,2022-01-01
2433,NTSC,Reverse,Glacier Coast,,backpain4,,,,2022-01-01
2434,NTSC,Reverse,Glacier Coast,,bendswithy,,,,2022-01-01
2435,NTSC,Reverse,Glacier Coast,,bobakanoosh55555,,,,2022-01-01
2436,NTSC,Reverse,Glacier Coast,,boynafe,,,,2022-01-01
2437,NTSC,Reverse,Glacier Coast,,d0ggr,,,,2022-01-01
2438,NTSC,Reverse,Glacier Coast,,dosufura,,,,2022-01-01
2439,NTSC,Reverse,Glacier Coast,,eToast,,,,2022-01-01
2440,NTSC,Reverse,Glacier Coast,,fed338,,,,2022-01-01
2441,NTSC,Reverse,Glacier Coast,,gplehner,,,,2022-01-01
2442,NTSC,Reverse,Glacier Coast,,grimya,,,,2022-01-01
2443,NTSC,Reverse,Glacier Coast,,hokorobi,,,,2022-01-01
2444,NTSC,Reverse,Glacier Coast,,hotelmario69,,,,2022-01-01
2445,NTSC,Reverse,Glacier Coast,,irukan,,,,2022-01-01
2446,NTSC,Reverse,Glacier Coast,,kazey77,,,,2022-01-01
2447,NTSC,Reverse,Glacier Coast,,kidnomor,,,,2022-01-01
2448,NTSC,Reverse,Glacier Coast,,kirch,,,,2022-01-01
2449,NTSC,Reverse,Glacier Coast,,misuken,,,,2022-01-01
2450,NTSC,Reverse,Glacier Coast,,mo_moe,,,,2022-01-01
2451,NTSC,Reverse,Glacier Coast,,mrpitchy,,,,2022-01-01
2452,NTSC,Reverse,Glacier Coast,,nealclay,,,,2022-01-01
2453,NTSC,Reverse,Glacier Coast,,piddythebat,,,,2022-01-01
2454,NTSC,Reverse,Glacier Coast,,quickpersonsIND,,,,2022-01-01
2455,NTSC,Reverse,Glacier Coast,,raybc123,,,,2022-01-01
2456,NTSC,Reverse,Glacier Coast,,starcrytas,,,,2022-01-01
2457,NTSC,Reverse,Glacier Coast,,th3ch0s3n0n3,,,,2022-01-01
2458,NTSC,Reverse,Glacier Coast,,timtamz91,,,,2022-01-01
2459,NTSC,Reverse,Glacier Coast,,touhu_dnb,,,,2022-01-01
2460,NTSC,Reverse,Glacier Coast,,usamiiin,,,,2022-01-01
2461,NTSC,Reverse,Southern Island,,AdomHaMez,,,,2022-01-01
2462,NTSC,Reverse,Southern Island,,Bert86,,,,2022-01-01
2463,NTSC,Reverse,Southern Island,,Bunta,,,,2022-01-01
2464,NTSC,Reverse,Southern Island,,CD_84,,,,2022-01-01
2465,NTSC,Reverse,Southern Island,,Caseywho,,,,2022-01-01
2466,NTSC,Reverse,Southern Island,,Dangerless,,,,2022-01-01
2467,NTSC,Reverse,Southern Island,,DeeEddy,,,,2022-01-01
2468,NTSC,Reverse,Southern Island,,EliminatorJr,,,,2022-01-01
2469,NTSC,Reverse,Southern Island,,FPScanada,,,,2022-01-01
2470,NTSC,Reverse,Southern Island,,GetLow,,,,2022-01-01
2471,NTSC,Reverse,Southern Island,,GooglyEyes,,,,2022-01-01
2472,NTSC,Reverse,Southern Island,,Hayate1017,,,,2022-01-01
2473,NTSC,Reverse,Southern Island,,HeroProc,,,,2022-01-01
2474,NTSC,Reverse,Southern Island,,HighestLevelWizard,,,,2022-01-01
2475,NTSC,Reverse,Southern Island,,Illudude,,,,2022-01-01
2476,NTSC,Reverse,Southern Island,,JJ,,,,2022-01-01
2477,NTSC,Reverse,Southern Island,,KingSolomon,,,,2022-01-01
2478,NTSC,Reverse,Southern Island,,Lucehboii,,,,2022-01-01
2479,NTSC,Reverse,Southern Island,,MMW,,,,2022-01-01
2480,NTSC,Reverse,Southern Island,,Maple_Hood,,,,2022-01-01
2481,NTSC,Reverse,Southern Island,,MasterLemmon,,,,2022-01-01
2482,NTSC,Reverse,Southern Island,,MeridianPrime,,,,2022-01-01
2483,NTSC,Reverse,Southern Island,,MortimerNova,,,,2022-01-01
2484,NTSC,Reverse,Southern Island,,Nordicboa,,,,2022-01-01
2485,NTSC,Reverse,Southern Island,,Ohme,,,,2022-01-01
2486,NTSC,Reverse,Southern Island,,P-Nut91,,,,2022-01-01
2487,NTSC,Reverse,Southern Island,,PasiKienzi,,,,2022-01-01
2488,NTSC,Reverse,Southern Island,,Ploflo82,,,,2022-01-01
2489,NTSC,Reverse,Southern Island,,PokerFacowaty,,,,2022-01-01
2490,NTSC,Reverse,Southern Island,,PuggyWuggy,,,,2022-01-01
2491,NTSC,Reverse,Southern Island,,PvtCb,,,,2022-01-01
2492,NTSC,Reverse,Southern Island,,R-J-Clapham,,,,2022-01-01
2493,NTSC,Reverse,Southern Island,,RSR,,,,2022-01-01
2494,NTSC,Reverse,Southern Island,,RandyOzzY,,,,2022-01-01
2495,NTSC,Reverse,Southern Island,,Recurv2,,,,2022-01-01
2496,NTSC,Reverse,Southern Island,,RideThatSurf,,,,2022-01-01
2497,NTSC,Reverse,Southern Island,,RioPeace,,,,2022-01-01
2498,NTSC,Reverse,Southern Island,,RyanLockwood,,,,2022-01-01
2499,NTSC,Reverse,Southern Island,,ShibbyWife,,,,2022-01-01
2500,NTSC,Reverse,Southern Island,,Sonata,,,,2022-01-01
2501,NTSC,Reverse,Southern Island,,Speedruntrainer,,,,2022-01-01
2502,NTSC,Reverse,Southern Island,,Superfish3000,,,,2022-01-01
2503,NTSC,Reverse,Southern Island,,Sysynct,,,,2022-01-01
2504,NTSC,Reverse,Southern Island,,Tetsuo,,,,2022-01-01
2505,NTSC,Reverse,Southern Island,,Trippyc,,,,2022-01-01
2506,NTSC,Reverse,Southern Island,,VR747_CHALON_Type_a8,,,,2022-01-01
2507,NTSC,Reverse,Southern Island,,VerociousVee,,,,2022-01-01
2508,NTSC,Reverse,Southern Island,,Yagiu,,,,2022-01-01
2509,NTSC,Reverse,Southern Island,,YoBGS,,,,2022-01-01
2510,NTSC,Reverse,Southern Island,,_LOG_cAbiN,,,,2022-01-01
2511,NTSC,Reverse,Southern Island,,admiralsmit,,,,2022-01-01
2512,NTSC,Reverse,Southern Island,,analogism,,,,2022-01-01
2513,NTSC,Reverse,Southern Island,,anglakey,,,,2022-01-01
2514,NTSC,Reverse,Southern Island,,arata0503,,,,2022-01-01
2515,NTSC,Reverse,Southern Island,,backpain4,,,,2022-01-01
2516,NTSC,Reverse,Southern Island,,bendswithy,,,,2022-01-01
2517,NTSC,Reverse,Southern Island,,bobakanoosh55555,,,,2022-01-01
2518,NTSC,Reverse,Southern Island,,boynafe,,,,2022-01-01
2519,NTSC,Reverse,Southern Island,,d0ggr,,,,2022-01-01
2520,NTSC,Reverse,Southern Island,,dosufura,,,,2022-01-01
2521,NTSC,Reverse,Southern Island,,eToast,,,,2022-01-01
2522,NTSC,Reverse,Southern Island,,fed338,,,,2022-01-01
2523,NTSC,Reverse,Southern Island,,gplehner,,,,2022-01-01
2524,NTSC,Reverse,Southern Island,,grimya,,,,2022-01-01
2525,NTSC,Reverse,Southern Island,,hokorobi,,,,2022-01-01
2526,NTSC,Reverse,Southern Island,,hotelmario69,,,,2022-01-01
2527,NTSC,Reverse,Southern Island,,irukan,,,,2022-01-01
2528,NTSC,Reverse,Southern Island,,kazey77,,,,2022-01-01
2529,NTSC,Reverse,Southern Island,,kidnomor,,,,2022-01-01
2530,NTSC,Reverse,Southern Island,,kirch,,,,2022-01-01
2531,NTSC,Reverse,Southern Island,,misuken,,,,2022-01-01
2532,NTSC,Reverse,Southern Island,,mrpitchy,,,,2022-01-01
2533,NTSC,Reverse,Southern Island,,nealclay,,,,2022-01-01
2534,NTSC,Reverse,Southern Island,,piddythebat,,,,2022-01-01
2535,NTSC,Reverse,Southern Island,,quickpersonsIND,,,,2022-01-01
2536,NTSC,Reverse,Southern Island,,raybc123,,,,2022-01-01
2537,NTSC,Reverse,Southern Island,,starcrytas,,,,2022-01-01
