,Region,Category,Level,Place,Player,Time,Run Date,ID,Date,Standard Time,Benchmark Time,3rd Time,4th Time,Base Score,Standard Score,Benchmark Score,Medal Score,Run Score,dTIME,dRUNSCORE
0,NTSC,3 Lap,Sunny Beach,1,Shibbypod,63.186,2017-12-01,y67o220m,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,3.0,4.0,10.0,0.0,0.0
1,NTSC,3 Lap,Sunny Beach,2,MDK1,63.273,2021-12-11,z5voqwdm,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,3.0,1.51,7.51,-0.654999999999994,4.1899999999999995
2,NTSC,3 Lap,Sunny Beach,3,MetalHead,63.304,2019-10-25,m7qxj5wz,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,3.0,0.63,6.63,0.0,-0.6299999999999999
3,NTSC,3 Lap,Sunny Beach,4,RyanLockwood,63.326,2015-11-05,7z0r289z,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,2.91,0.0,5.91,0.0,-0.8300000000000001
4,NTSC,3 Lap,Sunny Beach,5,doctorfeesh,63.358,2020-12-29,mk8x2p1m,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,2.77,0.0,5.77,0.0,-0.09000000000000075
5,NTSC,3 Lap,Sunny Beach,6,mo_moe,63.456,2017-09-22,mrqng5gy,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,2.34,0.0,5.34,0.0,-0.08000000000000007
6,NTSC,3 Lap,Sunny Beach,7,Game,63.56,2019-03-24,y411r63y,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,1.89,0.0,4.89,0.0,-0.07000000000000028
7,NTSC,3 Lap,Sunny Beach,8,the_androgyne,63.597,2018-06-29,yl44evkm,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,1.74,0.0,4.74,0.0,-0.04999999999999982
8,NTSC,3 Lap,Sunny Beach,9,eToast,63.715,2020-07-17,yd5lwpwm,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,1.23,0.0,4.23,0.0,-0.03999999999999915
9,NTSC,3 Lap,Sunny Beach,10,meauxdal,63.722,2017-12-03,mekewe2m,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,1.2,0.0,4.2,0.0,-0.03000000000000025
10,NTSC,3 Lap,Sunny Beach,11,misuken,63.763,1999-06-03,8y89q6wm,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,1.02,0.0,4.02,0.0,-0.03000000000000025
11,NTSC,3 Lap,Sunny Beach,12,bobakanoosh55555,63.776,2020-02-06,z1j7nvrz,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.96,0.0,3.96,0.0,-0.03000000000000025
12,NTSC,3 Lap,Sunny Beach,13,quickpersonsIND,63.796,2019-06-18,znr4v67y,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.88,0.0,3.88,0.0,-0.020000000000000018
13,NTSC,3 Lap,Sunny Beach,14,NickWarner,63.807,2021-07-09,z1r41pgm,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.83,0.0,3.83,0.0,-0.029999999999999805
14,NTSC,3 Lap,Sunny Beach,15,AS_Money,63.814,2019-07-01,yd662dwz,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.8,0.0,3.8,0.0,-0.020000000000000018
15,NTSC,3 Lap,Sunny Beach,16,Illudude,63.821,2014-12-10,8m79g09y,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.77,0.0,3.77,0.0,-0.020000000000000018
16,NTSC,3 Lap,Sunny Beach,17,MyOhMyPancakes,63.848,2021-01-04,zpljqkvm,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.65,0.0,3.65,0.0,-0.020000000000000018
17,NTSC,3 Lap,Sunny Beach,18,analogism,63.878,2015-12-22,kz5r41dy,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.52,0.0,3.52,0.0,-0.020000000000000018
18,NTSC,3 Lap,Sunny Beach,19,RyanWarner,63.924,2021-12-23,y48w8qnm,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.32,0.0,3.32,-0.2839999999999989,0.7399999999999998
19,NTSC,3 Lap,Sunny Beach,20,Bert86,63.968,2019-06-19,yj34ol7z,2022-01-01,64.999,63.999,63.304,63.326,1.0,2.0,0.13,0.0,3.13,0.0,-0.010000000000000231
20,NTSC,3 Lap,Sunny Beach,21,KoiIroHoshi,64.002,2017-11-01,zn8vn27z,2022-01-01,64.999,63.999,63.304,63.326,1.0,1.99,0.0,0.0,2.99,0.0,0.0
21,NTSC,3 Lap,Sunny Beach,22,GhillieGuide,64.386,2017-05-27,yjk3303m,2022-01-01,64.999,63.999,63.304,63.326,1.0,1.23,0.0,0.0,2.23,0.0,0.0
22,NTSC,3 Lap,Sunny Beach,23,andypanther,64.44,2020-07-10,m7go4o4m,2022-01-01,64.999,63.999,63.304,63.326,1.0,1.12,0.0,0.0,2.12,0.0,0.0
23,NTSC,3 Lap,Sunny Beach,24,RSR,64.56,2019-11-07,yd6g460z,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.88,0.0,0.0,1.88,0.0,0.0
24,NTSC,3 Lap,Sunny Beach,25,th3ch0s3n0n3,64.622,2021-04-13,yv14dl8y,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.75,0.0,0.0,1.75,0.0,0.0
25,NTSC,3 Lap,Sunny Beach,26,GooglyEyes,64.727,2019-06-06,y21327wz,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.54,0.0,0.0,1.54,0.0,0.0
26,NTSC,3 Lap,Sunny Beach,27,Maple_Hood,64.823,2014-03-08,7z0e5r9m,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.35,0.0,0.0,1.35,0.0,0.0
27,NTSC,3 Lap,Sunny Beach,28,ZubyDoo77,64.874,2020-11-06,z09oog8z,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.25,0.0,0.0,1.25,0.0,0.0
28,NTSC,3 Lap,Sunny Beach,29,CD_84,64.903,2020-12-31,z534jvgy,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.19,0.0,0.0,1.19,0.0,0.0
29,NTSC,3 Lap,Sunny Beach,30,kirch,64.928,2018-07-05,zg7kngez,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.14,0.0,0.0,1.14,0.0,0.0
30,NTSC,3 Lap,Sunny Beach,31,HeroProc,64.942,2017-01-14,jy9gn72m,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.11,0.0,0.0,1.11,0.0,0.0
31,NTSC,3 Lap,Sunny Beach,32,fed338,64.983,2017-12-19,yjk22dom,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.03,0.0,0.0,1.03,0.0,0.0
32,NTSC,3 Lap,Sunny Beach,33,Caseywho,64.998,2018-11-16,zn4qg08m,2022-01-01,64.999,63.999,63.304,63.326,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33,NTSC,3 Lap,Sunny Beach,34,EliminatorJr,65.09,2018-11-20,m7p21v4m,2022-01-01,64.999,63.999,63.304,63.326,0.99,0.0,0.0,0.0,0.99,0.0,0.0
34,NTSC,3 Lap,Sunny Beach,35,PvtCb,65.162,2020-11-09,y4e80ndm,2022-01-01,64.999,63.999,63.304,63.326,0.99,0.0,0.0,0.0,0.99,0.0,0.0
35,NTSC,3 Lap,Sunny Beach,36,nealclay,65.252,2014-08-13,8m7988ey,2022-01-01,64.999,63.999,63.304,63.326,0.98,0.0,0.0,0.0,0.98,0.0,0.0
36,NTSC,3 Lap,Sunny Beach,37,Bace,65.304,2018-01-07,m793ldey,2022-01-01,64.999,63.999,63.304,63.326,0.98,0.0,0.0,0.0,0.98,0.0,0.0
37,NTSC,3 Lap,Sunny Beach,38,Ohme,65.382,2015-02-19,8yvj8p6y,2022-01-01,64.999,63.999,63.304,63.326,0.97,0.0,0.0,0.0,0.97,0.0,0.0
38,NTSC,3 Lap,Sunny Beach,39,ShibbyWife,65.413,2017-09-16,mk45o25y,2022-01-01,64.999,63.999,63.304,63.326,0.97,0.0,0.0,0.0,0.97,0.0,0.0
39,NTSC,3 Lap,Sunny Beach,40,Speedruntrainer,65.459,2015-11-15,6yj5j7gm,2022-01-01,64.999,63.999,63.304,63.326,0.97,0.0,0.0,0.0,0.97,0.0,0.0
40,PAL,3 Lap,Sunny Beach,41,AdomHaMez,65.764,2021-12-03,zgdnj7dz,2022-01-01,64.999,63.999,63.304,63.326,0.95,0.0,0.0,0.0,0.95,-0.04999999999999716,0.010000000000000009
41,NTSC,3 Lap,Sunny Beach,42,Tetsuo,65.785,2018-07-05,ywppoxpz,2022-01-01,64.999,63.999,63.304,63.326,0.94,0.0,0.0,0.0,0.94,0.0,0.0
42,NTSC,3 Lap,Sunny Beach,43,raybc123,65.898,2016-01-12,jy9l97ky,2022-01-01,64.999,63.999,63.304,63.326,0.94,0.0,0.0,0.0,0.94,0.0,0.0
43,NTSC,3 Lap,Sunny Beach,44,piddythebat,65.977,2017-08-06,z1389djm,2022-01-01,64.999,63.999,63.304,63.326,0.93,0.0,0.0,0.0,0.93,0.0,0.0
44,NTSC,3 Lap,Sunny Beach,45,P-Nut91,66.316,2018-07-07,zn44dxlm,2022-01-01,64.999,63.999,63.304,63.326,0.91,0.0,0.0,0.0,0.91,0.0,0.0
45,NTSC,3 Lap,Sunny Beach,46,DeeEddy,66.733,2018-03-20,y45v1wkm,2022-01-01,64.999,63.999,63.304,63.326,0.88,0.0,0.0,0.0,0.88,0.0,0.0
46,NTSC,3 Lap,Sunny Beach,47,KingSolomon,67.459,2018-03-17,y97go3km,2022-01-01,64.999,63.999,63.304,63.326,0.83,0.0,0.0,0.0,0.83,0.0,0.0
47,NTSC,3 Lap,Sunny Beach,48,VerociousVee,67.566,2020-03-25,mk3l543z,2022-01-01,64.999,63.999,63.304,63.326,0.82,0.0,0.0,0.0,0.82,0.0,0.0
48,NTSC,3 Lap,Sunny Beach,49,hotelmario69,69.604,2018-01-03,zgn8deny,2022-01-01,64.999,63.999,63.304,63.326,0.68,0.0,0.0,0.0,0.68,0.0,0.0
49,PAL,3 Lap,Sunny Beach,50,Mahrla,76.85,2011-05-26,zq6nqo5y,2022-01-01,64.999,63.999,63.304,63.326,0.16,0.0,0.0,0.0,0.16,0.0,0.0
50,PAL,3 Lap,Sunny Beach,51,Ipsum86,77.642,2019-10-12,y81x32xz,2022-01-01,64.999,63.999,63.304,63.326,0.11,0.0,0.0,0.0,0.11,0.0,0.0
51,PAL,3 Lap,Sunny Beach,52,JimB,78.202,2019-07-07,yd65qv0z,2022-01-01,64.999,63.999,63.304,63.326,0.07,0.0,0.0,0.0,0.07,0.0,0.0
52,PAL,3 Lap,Sunny Beach,53,DJ-Cat,78.25,2020-07-05,yv6vr36z,2022-01-01,64.999,63.999,63.304,63.326,0.07,0.0,0.0,0.0,0.07,0.0,0.0
53,PAL,3 Lap,Sunny Beach,54,Lucehboii,78.5,2021-02-16,zx6796kz,2022-01-01,64.999,63.999,63.304,63.326,0.05,0.0,0.0,0.0,0.05,0.0,0.0
54,PAL,3 Lap,Sunny Beach,55,R-J-Clapham,78.523,2019-11-19,zgke2ejy,2022-01-01,64.999,63.999,63.304,63.326,0.05,0.0,0.0,0.0,0.05,0.0,0.0
55,PAL,3 Lap,Sunny Beach,56,PuggyWuggy,78.622,2020-12-28,y6r817jy,2022-01-01,64.999,63.999,63.304,63.326,0.04,0.0,0.0,0.0,0.04,0.0,0.0
56,PAL,3 Lap,Sunny Beach,57,Recurv2,79.182,2021-02-01,zx664qgz,2022-01-01,64.999,63.999,63.304,63.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,NTSC,3 Lap,Sunset Bay,1,doctorfeesh,65.006,2019-07-17,m3158p4z,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,3.0,4.0,10.0,0.0,0.0
58,NTSC,3 Lap,Sunset Bay,2,Shibbypod,65.073,2017-12-01,y45oox2m,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,3.0,2.74,8.74,0.0,0.0
59,NTSC,3 Lap,Sunset Bay,3,Illudude,65.157,2020-07-15,zprxn28m,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,3.0,1.16,7.16,0.0,0.0
60,NTSC,3 Lap,Sunset Bay,4,Game,65.219,2019-02-02,znrr12vy,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,2.78,0.0,5.78,0.0,0.0
61,NTSC,3 Lap,Sunset Bay,5,MDK1,65.273,2021-11-30,y9lo122y,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,2.59,0.0,5.59,-0.3500000000000085,1.25
62,NTSC,3 Lap,Sunset Bay,6,mo_moe,65.367,2017-09-25,m79wpo0y,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,2.25,0.0,5.25,0.0,0.0
63,NTSC,3 Lap,Sunset Bay,7,the_androgyne,65.468,2018-07-09,z517725m,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,1.89,0.0,4.89,0.0,0.0
64,NTSC,3 Lap,Sunset Bay,8,MyOhMyPancakes,65.669,2020-08-30,znkd1klz,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,1.18,0.0,4.18,0.0,0.0
65,NTSC,3 Lap,Sunset Bay,9,meauxdal,65.671,2018-01-05,z13k9vjm,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,1.17,0.0,4.17,0.0,0.0
66,NTSC,3 Lap,Sunset Bay,10,AS_Money,65.721,2019-11-23,mrel558y,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.99,0.0,3.99,0.0,0.0
67,NTSC,3 Lap,Sunset Bay,11,MetalHead,65.723,2019-10-23,yj3de9dz,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.98,0.0,3.98,0.0,0.0
68,NTSC,3 Lap,Sunset Bay,12,eToast,65.82,2020-07-18,yokxln1z,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.64,0.0,3.64,0.0,0.0
69,NTSC,3 Lap,Sunset Bay,13,quickpersonsIND,65.821,2019-06-12,zgk77vdy,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.63,0.0,3.63,0.0,0.0
70,NTSC,3 Lap,Sunset Bay,14,Bert86,65.87,2018-10-07,y6pnnx0m,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.46,0.0,3.46,0.0,0.0
71,NTSC,3 Lap,Sunset Bay,15,analogism,65.918,2016-01-17,jy9lolny,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.29,0.0,3.29,0.0,0.0
72,NTSC,3 Lap,Sunset Bay,16,KoiIroHoshi,65.969,2017-06-15,y975eqem,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.11,0.0,3.11,0.0,0.0
73,NTSC,3 Lap,Sunset Bay,17,bobakanoosh55555,65.972,2020-04-04,zgwne9dy,2022-01-01,66.999,65.999,65.157,65.219,1.0,2.0,0.1,0.0,3.1,0.0,0.0
74,NTSC,3 Lap,Sunset Bay,18,andypanther,66.02,2021-07-30,mk5grovm,2022-01-01,66.999,65.999,65.157,65.219,1.0,1.96,0.0,0.0,2.96,0.0,0.0
75,NTSC,3 Lap,Sunset Bay,19,usamiiin,66.021,2021-04-15,z5ro2q5y,2022-01-01,66.999,65.999,65.157,65.219,1.0,1.96,0.0,0.0,2.96,0.0,0.0
76,NTSC,3 Lap,Sunset Bay,20,GhillieGuide,66.12,2017-03-19,0y6korjz,2022-01-01,66.999,65.999,65.157,65.219,1.0,1.76,0.0,0.0,2.76,0.0,0.0
77,NTSC,3 Lap,Sunset Bay,21,NickWarner,66.47,2021-06-18,z5rgjvdy,2022-01-01,66.999,65.999,65.157,65.219,1.0,1.06,0.0,0.0,2.06,0.0,0.0
78,NTSC,3 Lap,Sunset Bay,22,admiralsmit,66.473,,1zq6wvry,2022-01-01,66.999,65.999,65.157,65.219,1.0,1.05,0.0,0.0,2.05,0.0,0.0
79,NTSC,3 Lap,Sunset Bay,23,RandyOzzY,67.271,2020-03-05,yv3d204z,2022-01-01,66.999,65.999,65.157,65.219,0.99,0.0,0.0,0.0,0.99,0.0,0.010000000000000009
80,NTSC,3 Lap,Sunset Bay,24,d0ggr,67.52,2019-01-26,y89pj8wm,2022-01-01,66.999,65.999,65.157,65.219,0.97,0.0,0.0,0.0,0.97,0.0,0.0
81,NTSC,3 Lap,Sunset Bay,25,Bace,67.569,2018-01-18,y67vo7pm,2022-01-01,66.999,65.999,65.157,65.219,0.97,0.0,0.0,0.0,0.97,0.0,0.0
82,NTSC,3 Lap,Sunset Bay,26,HighestLevelWizard,67.669,2020-12-08,zgvl9lez,2022-01-01,66.999,65.999,65.157,65.219,0.97,0.0,0.0,0.0,0.97,0.0,0.010000000000000009
83,NTSC,3 Lap,Sunset Bay,27,RyanWarner,67.771,2020-10-25,ylvqkonm,2022-01-01,66.999,65.999,65.157,65.219,0.96,0.0,0.0,0.0,0.96,0.0,0.010000000000000009
84,NTSC,3 Lap,Sunset Bay,28,Sonata,67.788,2020-02-09,y81n7d1z,2022-01-01,66.999,65.999,65.157,65.219,0.96,0.0,0.0,0.0,0.96,0.0,0.010000000000000009
85,NTSC,3 Lap,Sunset Bay,29,PvtCb,67.818,2020-07-26,y4wj0dqm,2022-01-01,66.999,65.999,65.157,65.219,0.96,0.0,0.0,0.0,0.96,0.0,0.010000000000000009
86,NTSC,3 Lap,Sunset Bay,30,Maple_Hood,67.837,2014-05-21,2yw18k3z,2022-01-01,66.999,65.999,65.157,65.219,0.96,0.0,0.0,0.0,0.96,0.0,0.010000000000000009
87,NTSC,3 Lap,Sunset Bay,31,dosufura,67.872,2021-09-09,y8ej4g5y,2022-01-01,66.999,65.999,65.157,65.219,0.96,0.0,0.0,0.0,0.96,0.0,0.010000000000000009
88,NTSC,3 Lap,Sunset Bay,32,nealclay,68.022,2015-01-02,0zn8v23z,2022-01-01,66.999,65.999,65.157,65.219,0.95,0.0,0.0,0.0,0.95,0.0,0.010000000000000009
89,NTSC,3 Lap,Sunset Bay,33,RSR,68.248,2019-11-07,y956e5nz,2022-01-01,66.999,65.999,65.157,65.219,0.94,0.0,0.0,0.0,0.94,0.0,0.019999999999999907
90,NTSC,3 Lap,Sunset Bay,34,fed338,68.268,2018-01-17,mekwe1qm,2022-01-01,66.999,65.999,65.157,65.219,0.94,0.0,0.0,0.0,0.94,0.0,0.019999999999999907
91,NTSC,3 Lap,Sunset Bay,35,th3ch0s3n0n3,68.651,2021-01-12,yd989kxz,2022-01-01,66.999,65.999,65.157,65.219,0.92,0.0,0.0,0.0,0.92,0.0,0.020000000000000018
92,NTSC,3 Lap,Sunset Bay,36,Trippyc,69.083,2017-09-16,yl9rd6ny,2022-01-01,66.999,65.999,65.157,65.219,0.9,0.0,0.0,0.0,0.9,0.0,0.030000000000000027
93,PAL,3 Lap,Sunset Bay,37,AdomHaMez,69.842,2021-09-24,z07nkp4y,2022-01-01,66.999,65.999,65.157,65.219,0.86,0.0,0.0,0.0,0.86,0.0,0.030000000000000027
94,NTSC,3 Lap,Sunset Bay,38,Speedruntrainer,70.284,2014-10-28,kz57jkdm,2022-01-01,66.999,65.999,65.157,65.219,0.84,0.0,0.0,0.0,0.84,0.0,0.039999999999999925
95,NTSC,3 Lap,Sunset Bay,39,DeeEddy,70.524,2018-03-22,mrqwk87y,2022-01-01,66.999,65.999,65.157,65.219,0.83,0.0,0.0,0.0,0.83,0.0,0.039999999999999925
96,NTSC,3 Lap,Sunset Bay,40,FPScanada,76.25,2019-04-07,yl4welkm,2022-01-01,66.999,65.999,65.157,65.219,0.55,0.0,0.0,0.0,0.55,0.0,0.11000000000000004
97,PAL,3 Lap,Sunset Bay,41,Mahrla,79.581,2011-05-26,yw1ox90z,2022-01-01,66.999,65.999,65.157,65.219,0.39,0.0,0.0,0.0,0.39,0.0,0.15000000000000002
98,PAL,3 Lap,Sunset Bay,42,JimB,80.122,2018-07-14,y2q1ek5y,2022-01-01,66.999,65.999,65.157,65.219,0.36,0.0,0.0,0.0,0.36,0.0,0.15
99,PAL,3 Lap,Sunset Bay,43,Ipsum86,80.308,2020-05-07,zprlo1nm,2022-01-01,66.999,65.999,65.157,65.219,0.35,0.0,0.0,0.0,0.35,0.0,0.14999999999999997
100,PAL,3 Lap,Sunset Bay,44,DJ-Cat,80.967,2020-07-17,zprx47xm,2022-01-01,66.999,65.999,65.157,65.219,0.32,0.0,0.0,0.0,0.32,0.0,0.16
101,PAL,3 Lap,Sunset Bay,45,PuggyWuggy,81.924,2021-01-01,mr9pk84m,2022-01-01,66.999,65.999,65.157,65.219,0.27,0.0,0.0,0.0,0.27,0.0,0.17
102,PAL,3 Lap,Sunset Bay,46,Recurv2,83.545,2021-02-01,mk779p3y,2022-01-01,66.999,65.999,65.157,65.219,0.19,0.0,0.0,0.0,0.19,0.0,0.19
103,PAL,3 Lap,Sunset Bay,47,PasiKienzi,87.506,2021-10-21,m37w544z,2022-01-01,66.999,65.999,65.157,65.219,0.0,0.0,0.0,0.0,0.0,,
104,NTSC,3 Lap,Drake Lake,1,Illudude,70.996,2018-03-20,z0e2e0om,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,3.0,4.0,10.0,0.0,0.0
105,NTSC,3 Lap,Drake Lake,2,mo_moe,71.18,2018-01-06,zq6dn68y,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,3.0,2.26,8.26,0.0,0.0
106,NTSC,3 Lap,Drake Lake,3,Shibbypod,71.369,2016-05-10,2ywvrr2z,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,3.0,0.47,6.47,0.0,0.0
107,NTSC,3 Lap,Drake Lake,3,doctorfeesh,71.369,2019-05-19,y6l395jy,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,3.0,0.47,6.47,0.0,0.0
108,NTSC,3 Lap,Drake Lake,4,Game,71.419,2020-07-10,znk2179z,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,2.76,0.0,5.76,0.0,0.0
109,NTSC,3 Lap,Drake Lake,5,MDK1,71.456,2020-06-13,mrkr9w2y,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,2.59,0.0,5.59,0.0,0.0
110,NTSC,3 Lap,Drake Lake,6,RyanLockwood,71.498,2016-09-27,1zqq801z,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,2.39,0.0,5.39,0.0,0.0
111,NTSC,3 Lap,Drake Lake,7,MyOhMyPancakes,71.549,2020-11-17,zxd8n65y,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,2.14,0.0,5.14,0.0,0.0
112,NTSC,3 Lap,Drake Lake,8,analogism,71.593,2016-02-22,emkeok1m,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,1.93,0.0,4.93,0.0,0.0
113,NTSC,3 Lap,Drake Lake,9,eToast,71.653,2020-07-19,mrkx082y,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,1.65,0.0,4.65,0.0,0.0
114,NTSC,3 Lap,Drake Lake,10,admiralsmit,71.706,2017-12-17,y978lrkm,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,1.4,0.0,4.4,0.0,0.0
115,NTSC,3 Lap,Drake Lake,11,MetalHead,71.719,2019-01-25,zg7or0dz,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,1.33,0.0,4.33,0.0,0.0
116,NTSC,3 Lap,Drake Lake,12,meauxdal,71.741,2018-01-06,yo4oq9dm,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,1.23,0.0,4.23,0.0,0.0
117,NTSC,3 Lap,Drake Lake,13,quickpersonsIND,71.749,2019-06-18,yl0462ny,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,1.19,0.0,4.19,0.0,0.0
118,NTSC,3 Lap,Drake Lake,14,the_androgyne,71.765,2018-07-03,zg77olvz,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,1.11,0.0,4.11,0.0,0.0
119,NTSC,3 Lap,Drake Lake,15,mrpitchy,71.881,2019-03-27,z51nn1nm,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,0.56,0.0,3.56,0.0,0.0
120,NTSC,3 Lap,Drake Lake,16,AS_Money,71.937,2019-11-23,z57p66jm,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,0.3,0.0,3.3,0.0,0.0
121,NTSC,3 Lap,Drake Lake,17,Bert86,71.946,2019-07-05,yd66peqz,2022-01-01,72.999,71.999,71.369,71.419,1.0,2.0,0.25,0.0,3.25,0.0,0.0
122,NTSC,3 Lap,Drake Lake,18,usamiiin,72.071,2020-09-29,m3g134gz,2022-01-01,72.999,71.999,71.369,71.419,1.0,1.86,0.0,0.0,2.86,0.0,0.0
123,NTSC,3 Lap,Drake Lake,19,andypanther,72.076,2021-07-15,y69d8g1y,2022-01-01,72.999,71.999,71.369,71.419,1.0,1.85,0.0,0.0,2.85,0.0,0.0
124,NTSC,3 Lap,Drake Lake,20,KoiIroHoshi,72.108,2017-06-28,meko3pqm,2022-01-01,72.999,71.999,71.369,71.419,1.0,1.78,0.0,0.0,2.78,0.0,0.0
125,NTSC,3 Lap,Drake Lake,21,timtamz91,72.525,2018-07-16,y2q1kn9y,2022-01-01,72.999,71.999,71.369,71.419,1.0,0.95,0.0,0.0,1.95,0.0,0.0
126,NTSC,3 Lap,Drake Lake,22,kirch,72.71,2018-07-05,zp04q1xm,2022-01-01,72.999,71.999,71.369,71.419,1.0,0.58,0.0,0.0,1.58,0.0,0.0
127,NTSC,3 Lap,Drake Lake,23,Bunta,72.808,2018-03-09,y8qnd7dy,2022-01-01,72.999,71.999,71.369,71.419,1.0,0.38,0.0,0.0,1.38,0.0,0.0
128,NTSC,3 Lap,Drake Lake,24,Bace,73.045,2018-01-18,y456ooqm,2022-01-01,72.999,71.999,71.369,71.419,1.0,0.0,0.0,0.0,1.0,0.0,0.0
129,NTSC,3 Lap,Drake Lake,25,NickWarner,73.395,2021-06-18,m7dog2wm,2022-01-01,72.999,71.999,71.369,71.419,0.98,0.0,0.0,0.0,0.98,0.0,0.0
130,NTSC,3 Lap,Drake Lake,26,RyanWarner,73.501,2020-10-18,z1o856jm,2022-01-01,72.999,71.999,71.369,71.419,0.98,0.0,0.0,0.0,0.98,0.0,0.010000000000000009
131,NTSC,3 Lap,Drake Lake,27,kazey77,73.618,2016-08-14,7yldv1km,2022-01-01,72.999,71.999,71.369,71.419,0.97,0.0,0.0,0.0,0.97,0.0,0.0
132,NTSC,3 Lap,Drake Lake,28,th3ch0s3n0n3,73.738,2021-04-12,yjgj7w7y,2022-01-01,72.999,71.999,71.369,71.419,0.97,0.0,0.0,0.0,0.97,0.0,0.010000000000000009
133,NTSC,3 Lap,Drake Lake,29,d0ggr,73.754,2019-01-18,y2q2809y,2022-01-01,72.999,71.999,71.369,71.419,0.97,0.0,0.0,0.0,0.97,0.0,0.010000000000000009
134,NTSC,3 Lap,Drake Lake,30,HighestLevelWizard,73.843,2020-12-09,z09qw8ez,2022-01-01,72.999,71.999,71.369,71.419,0.97,0.0,0.0,0.0,0.97,0.0,0.020000000000000018
135,NTSC,3 Lap,Drake Lake,31,PvtCb,74.403,2020-08-19,m7g4x89m,2022-01-01,72.999,71.999,71.369,71.419,0.94,0.0,0.0,0.0,0.94,0.0,0.019999999999999907
136,NTSC,3 Lap,Drake Lake,32,Nordicboa,74.827,2017-11-11,m3dx394z,2022-01-01,72.999,71.999,71.369,71.419,0.92,0.0,0.0,0.0,0.92,0.0,0.020000000000000018
137,NTSC,3 Lap,Drake Lake,33,fed338,74.882,2017-12-03,zn8j213z,2022-01-01,72.999,71.999,71.369,71.419,0.92,0.0,0.0,0.0,0.92,0.0,0.020000000000000018
